100.0000	542.6695
100.0500	480.7041
100.1000	541.9571
100.1500	496.3896
100.2000	517.3426
100.2500	474.6263
100.3000	512.7034
100.3500	489.5591
100.4000	482.4175
100.4500	500.3472
100.5000	508.0396
100.5500	532.8502
100.6000	491.6348
100.6500	471.6320
100.7000	533.5743
100.7500	514.1205
100.8000	506.7076
100.8500	475.4443
100.9000	484.5417
100.9500	483.1083
101.0000	463.4662
101.0500	490.5701
101.1000	514.1370
101.1500	553.3461
101.2000	493.1193
101.2500	526.1371
101.3000	500.1434
101.3500	517.7156
101.4000	475.3562
101.4500	495.3251
101.5000	517.9819
101.5500	492.3917
101.6000	505.7143
101.6500	493.8390
101.7000	510.0643
101.7500	524.1998
101.8000	490.4756
101.8500	506.8352
101.9000	512.7411
101.9500	497.4693
102.0000	493.4964
102.0500	492.9984
102.1000	533.6637
102.1500	468.0048
102.2000	511.9184
102.2500	476.5319
102.3000	496.2748
102.3500	478.5828
102.4000	508.4334
102.4500	502.3488
102.5000	460.8616
102.5500	513.7409
102.6000	553.0911
102.6500	509.2659
102.7000	482.9296
102.7500	532.5717
102.8000	481.3880
102.8500	476.3038
102.9000	560.7640
102.9500	511.8974
103.0000	470.2752
103.0500	527.9578
103.1000	500.9449
103.1500	546.8218
103.2000	541.3343
103.2500	472.6674
103.3000	497.4720
103.3500	531.3674
103.4000	510.1809
103.4500	462.4840
103.5000	461.5721
103.5500	488.0561
103.6000	487.7552
103.6500	539.4990
103.7000	534.2229
103.7500	478.0552
103.8000	546.2292
103.8500	522.3951
103.9000	487.2291
103.9500	534.6306
104.0000	528.6996
104.0500	474.3585
104.1000	488.4758
104.1500	531.1580
104.2000	518.3030
104.2500	477.5338
104.3000	489.5687
104.3500	485.7773
104.4000	554.2547
104.4500	505.9356
104.5000	515.1762
104.5500	503.4102
104.6000	525.5070
104.6500	474.5440
104.7000	448.8124
104.7500	498.7859
104.8000	536.4339
104.8500	501.9844
104.9000	548.2409
104.9500	516.9289
105.0000	528.8131
105.0500	536.4591
105.1000	491.9940
105.1500	486.0235
105.2000	507.2776
105.2500	530.2718
105.3000	494.6791
105.3500	469.5011
105.4000	537.0840
105.4500	507.3499
105.5000	541.5657
105.5500	486.6909
105.6000	489.1996
105.6500	513.9101
105.7000	499.8090
105.7500	504.4874
105.8000	498.5566
105.8500	533.1596
105.9000	468.2436
105.9500	479.9424
106.0000	480.9638
106.0500	568.4181
106.1000	541.2342
106.1500	481.9468
106.2000	526.8718
106.2500	470.2088
106.3000	486.1232
106.3500	582.7126
106.4000	543.4461
106.4500	532.2523
106.5000	526.7232
106.5500	527.4039
106.6000	608.3852
106.6500	617.4491
106.7000	699.4062
106.7500	689.1695
106.8000	790.6910
106.8500	855.8733
106.9000	928.1854
106.9500	1141.3656
107.0000	1244.3769
107.0500	1479.9775
107.1000	1668.6898
107.1500	1962.1450
107.2000	2167.0060
107.2500	2548.1641
107.3000	2939.4229
107.3500	3362.0459
107.4000	3799.4987
107.4500	4179.5792
107.5000	4597.5764
107.5500	5080.9957
107.6000	5547.9511
107.6500	5973.1909
107.7000	6336.4420
107.7500	6711.6964
107.8000	6996.8720
107.8500	7154.7975
107.9000	7270.7282
107.9500	7330.2164
108.0000	7330.1978
108.0500	7141.1218
108.1000	6982.5815
108.1500	6657.3057
108.2000	6355.8898
108.2500	5984.0229
108.3000	5576.7679
108.3500	5085.8215
108.4000	4691.9663
108.4500	4189.2939
108.5000	3728.8687
108.5500	3374.8861
108.6000	2951.6835
108.6500	2574.4324
108.7000	2228.3501
108.7500	1893.5447
108.8000	1675.8736
108.8500	1482.6542
108.9000	1267.1457
108.9500	1107.5267
109.0000	970.2108
109.0500	915.0192
109.1000	775.0635
109.1500	696.9797
109.2000	621.2578
109.2500	582.9291
109.3000	657.6174
109.3500	601.7482
109.4000	545.7586
109.4500	537.6018
109.5000	534.9695
109.5500	476.0201
109.6000	537.7370
109.6500	519.9778
109.7000	532.5536
109.7500	448.2758
109.8000	533.2290
109.8500	519.1446
109.9000	511.2218
109.9500	498.4488
110.0000	548.3377
110.0500	521.4442
110.1000	525.5606
110.1500	522.5821
110.2000	495.7903
110.2500	529.0850
110.3000	532.1373
110.3500	516.1562
110.4000	526.0979
110.4500	557.1209
110.5000	524.8568
110.5500	480.0555
110.6000	535.2465
110.6500	526.2845
110.7000	514.6859
110.7500	452.5319
110.8000	523.4383
110.8500	509.5828
110.9000	526.4658
110.9500	483.4245
111.0000	539.2469
111.0500	533.8981
111.1000	525.0992
111.1500	515.3174
111.2000	514.3512
111.2500	550.9356
111.3000	493.6699
111.3500	539.6734
111.4000	494.6487
111.4500	530.8521
111.5000	532.8115
111.5500	504.8105
111.6000	479.1511
111.6500	514.7076
111.7000	524.5726
111.7500	528.1355
111.8000	496.0208
111.8500	522.8997
111.9000	513.8599
111.9500	543.4158
112.0000	588.9029
112.0500	544.7728
112.1000	515.0507
112.1500	499.3587
112.2000	549.0959
112.2500	563.8771
112.3000	553.9152
112.3500	531.6128
112.4000	546.7734
112.4500	521.1894
112.5000	497.0736
112.5500	487.5268
112.6000	466.1039
112.6500	550.2347
112.7000	511.7419
112.7500	532.0089
112.8000	498.4254
112.8500	529.4777
112.9000	507.7210
112.9500	507.7171
113.0000	595.9284
113.0500	490.1563
113.1000	516.3445
113.1500	501.1636
113.2000	538.2211
113.2500	545.1206
113.3000	533.7348
113.3500	503.5468
113.4000	572.7849
113.4500	557.3925
113.5000	518.4524
113.5500	539.0155
113.6000	529.2133
113.6500	549.2019
113.7000	512.3428
113.7500	536.9022
113.8000	561.2995
113.8500	533.4074
113.9000	514.2931
113.9500	532.9084
114.0000	537.6498
114.0500	510.0219
114.1000	520.4098
114.1500	508.6736
114.2000	524.2344
114.2500	535.1643
114.3000	566.6467
114.3500	491.7110
114.4000	511.6047
114.4500	546.3119
114.5000	531.1821
114.5500	517.2489
114.6000	562.0825
114.6500	489.6988
114.7000	536.9134
114.7500	535.9816
114.8000	514.1620
114.8500	518.1351
114.9000	485.8493
114.9500	546.6928
115.0000	528.7470
115.0500	478.9728
115.1000	517.6990
115.1500	531.4146
115.2000	549.0485
115.2500	473.1780
115.3000	476.2502
115.3500	498.2510
115.4000	477.8102
115.4500	517.6138
115.5000	523.3064
115.5500	451.1397
115.6000	533.7764
115.6500	522.6465
115.7000	478.8391
115.7500	535.6422
115.8000	496.1933
115.8500	505.1344
115.9000	482.3545
115.9500	508.8760
116.0000	562.3354
116.0500	536.5005
116.1000	514.9695
116.1500	541.5286
116.2000	550.6070
116.2500	513.0760
116.3000	531.5278
116.3500	578.4797
116.4000	501.6382
116.4500	503.9703
116.5000	567.7889
116.5500	538.6508
116.6000	542.3033
116.6500	537.4920
116.7000	531.1871
116.7500	501.6091
116.8000	527.1345
116.8500	517.9070
116.9000	507.4485
116.9500	497.3470
117.0000	511.3284
117.0500	521.0640
117.1000	537.0913
117.1500	496.4655
117.2000	502.1505
117.2500	482.0537
117.3000	539.5589
117.3500	508.5881
117.4000	580.2195
117.4500	508.2806
117.5000	489.9517
117.5500	537.0605
117.6000	475.1428
117.6500	550.4982
117.7000	526.1022
117.7500	504.0551
117.8000	520.4749
117.8500	526.7676
117.9000	515.0672
117.9500	514.2494
118.0000	532.9961
118.0500	496.1101
118.1000	568.9503
118.1500	494.1459
118.2000	491.6346
118.2500	532.7246
118.3000	568.5481
118.3500	532.5028
118.4000	436.8877
118.4500	529.3424
118.5000	528.3310
118.5500	520.7471
118.6000	542.3027
118.6500	486.9766
118.7000	560.8688
118.7500	510.2534
118.8000	573.3542
118.8500	494.9646
118.9000	485.3760
118.9500	548.5000
119.0000	496.3290
119.0500	541.3614
119.1000	569.1288
119.1500	506.5637
119.2000	525.9721
119.2500	513.1893
119.3000	524.5037
119.3500	571.8478
119.4000	522.8166
119.4500	547.0408
119.5000	535.0462
119.5500	508.2250
119.6000	496.9177
119.6500	532.0615
119.7000	498.2371
119.7500	505.3000
119.8000	495.4200
119.8500	525.7728
119.9000	492.9129
119.9500	543.3781
120.0000	550.8235
120.0500	517.2093
120.1000	540.5093
120.1500	551.5898
120.2000	529.0867
120.2500	560.6004
120.3000	552.1673
120.3500	551.4347
120.4000	533.8524
120.4500	538.5379
120.5000	492.1207
120.5500	476.8709
120.6000	538.5668
120.6500	488.8880
120.7000	473.4693
120.7500	532.4630
120.8000	563.9418
120.8500	513.1896
120.9000	524.5899
120.9500	507.6087
121.0000	599.1395
121.0500	567.6455
121.1000	531.2063
121.1500	546.5510
121.2000	529.1816
121.2500	556.8406
121.3000	524.3053
121.3500	515.8957
121.4000	511.3125
121.4500	551.9948
121.5000	541.1875
121.5500	549.6653
121.6000	565.7559
121.6500	561.4610
121.7000	519.2837
121.7500	468.5682
121.8000	522.3372
121.8500	527.6832
121.9000	557.9636
121.9500	516.2785
122.0000	538.0408
122.0500	546.6154
122.1000	523.9934
122.1500	522.8643
122.2000	543.9267
122.2500	493.7609
122.3000	520.7322
122.3500	539.3720
122.4000	505.2233
122.4500	512.5302
122.5000	532.8847
122.5500	504.1320
122.6000	549.9834
122.6500	524.8253
122.7000	541.2924
122.7500	569.5330
122.8000	499.3277
122.8500	521.5198
122.9000	539.0025
122.9500	563.2386
123.0000	537.4127
123.0500	497.4923
123.1000	531.4821
123.1500	500.8094
123.2000	572.9485
123.2500	554.0741
123.3000	536.6456
123.3500	568.2057
123.4000	484.0258
123.4500	541.5890
123.5000	484.2674
123.5500	521.7452
123.6000	541.4917
123.6500	549.2488
123.7000	570.7961
123.7500	583.2784
123.8000	577.6878
123.8500	521.4159
123.9000	513.5457
123.9500	555.4456
124.0000	516.9616
124.0500	535.7276
124.1000	547.8416
124.1500	542.3827
124.2000	546.0276
124.2500	552.7853
124.3000	536.9542
124.3500	538.3589
124.4000	532.6646
124.4500	514.9762
124.5000	545.7484
124.5500	517.8797
124.6000	522.3047
124.6500	533.7183
124.7000	510.4511
124.7500	538.7257
124.8000	514.1257
124.8500	519.7958
124.9000	517.2991
124.9500	514.1140
125.0000	519.5653
125.0500	548.2962
125.1000	545.1162
125.1500	502.3110
125.2000	554.6287
125.2500	493.7232
125.3000	560.4008
125.3500	513.7241
125.4000	496.0220
125.4500	529.9774
125.5000	596.9042
125.5500	531.6945
125.6000	530.3373
125.6500	502.0309
125.7000	546.0280
125.7500	526.2954
125.8000	529.4787
125.8500	545.6559
125.9000	549.3212
125.9500	567.3481
126.0000	537.8814
126.0500	512.0957
126.1000	529.3028
126.1500	525.6006
126.2000	572.3553
126.2500	532.6158
126.3000	492.1498
126.3500	566.9045
126.4000	551.1942
126.4500	557.9633
126.5000	513.1429
126.5500	482.7792
126.6000	554.1112
126.6500	501.6922
126.7000	548.3610
126.7500	522.9637
126.8000	498.7953
126.8500	514.2646
126.9000	506.3706
126.9500	526.8846
127.0000	471.7481
127.0500	535.2764
127.1000	554.9251
127.1500	534.5618
127.2000	491.4767
127.2500	511.4438
127.3000	513.1096
127.3500	540.5301
127.4000	564.4290
127.4500	527.9020
127.5000	558.8119
127.5500	505.4236
127.6000	518.8296
127.6500	509.7774
127.7000	526.5149
127.7500	550.8921
127.8000	507.6590
127.8500	522.3282
127.9000	543.6174
127.9500	526.5965
128.0000	519.4315
128.0500	511.2925
128.1000	529.1414
128.1500	551.1767
128.2000	550.6977
128.2500	539.4744
128.3000	531.3437
128.3500	510.4209
128.4000	553.9440
128.4500	533.1582
128.5000	516.2060
128.5500	529.2529
128.6000	482.0732
128.6500	564.2118
