3500.000000	5667.702005
3501.400467	5668.581459
3502.800934	5670.839927
3504.201400	5684.397606
3505.601867	5673.336292
3507.002334	5654.196727
3508.402801	5683.073944
3509.803268	5675.537074
3511.203735	5677.777166
3512.604201	5684.281305
3514.004668	5687.566717
3515.405135	5703.103254
3516.805602	5697.096141
3518.206069	5690.530734
3519.606536	5679.455385
3521.007002	5676.998664
3522.407469	5697.634215
3523.807936	5715.358677
3525.208403	5698.104431
3526.608870	5697.706433
3528.009336	5709.135107
3529.409803	5681.248857
3530.810270	5700.298786
3532.210737	5714.307603
3533.611204	5722.061766
3535.011671	5707.400146
3536.412137	5718.748910
3537.812604	5718.955972
3539.213071	5729.144216
3540.613538	5702.932393
3542.014005	5730.421993
3543.414471	5701.495294
3544.814938	5687.277455
3546.215405	5719.886838
3547.615872	5717.718038
3549.016339	5747.113241
3550.416806	5746.509295
3551.817272	5720.887370
3553.217739	5754.569645
3554.618206	5729.571129
3556.018673	5746.116406
3557.419140	5745.870196
3558.819607	5754.928215
3560.220073	5768.491207
3561.620540	5768.856134
3563.021007	5767.667059
3564.421474	5775.379604
3565.821941	5776.094338
3567.222407	5762.876045
3568.622874	5764.963831
3570.023341	5772.200648
3571.423808	5790.350644
3572.824275	5782.807094
3574.224742	5825.383533
3575.625208	5781.939456
3577.025675	5781.723623
3578.426142	5813.811178
3579.826609	5827.791884
3581.227076	5818.335739
3582.627543	5827.683548
3584.028009	5841.050847
3585.428476	5822.871966
3586.828943	5807.686066
3588.229410	5825.922953
3589.629877	5853.201168
3591.030343	5822.390755
3592.430810	5849.826461
3593.831277	5858.543979
3595.231744	5855.583057
3596.632211	5876.898001
3598.032678	5880.642570
3599.433144	5912.806103
3600.833611	5893.511593
3602.234078	5881.477668
3603.634545	5888.784795
3605.035012	5891.524653
3606.435478	5925.270176
3607.835945	5909.680261
3609.236412	5924.542769
3610.636879	5944.476070
3612.037346	5930.259467
3613.437813	5944.826016
3614.838279	5929.985708
3616.238746	5950.007140
3617.639213	5966.643898
3619.039680	5990.599974
3620.440147	6011.769859
3621.840614	6003.407593
3623.241080	6017.749072
3624.641547	6026.833416
3626.042014	6051.426680
3627.442481	6059.769999
3628.842948	6062.078490
3630.243414	6054.819499
3631.643881	6095.971023
3633.044348	6101.018474
3634.444815	6127.056451
3635.845282	6122.042653
3637.245749	6166.139703
3638.646215	6146.350055
3640.046682	6191.083767
3641.447149	6184.962157
3642.847616	6192.161635
3644.248083	6200.303842
3645.648550	6232.978392
3647.049016	6275.331319
3648.449483	6285.727414
3649.849950	6304.118755
3651.250417	6279.297966
3652.650884	6347.644271
3654.051350	6368.303998
3655.451817	6375.699186
3656.852284	6399.571091
3658.252751	6435.093248
3659.653218	6488.323971
3661.053685	6475.193303
3662.454151	6514.491939
3663.854618	6572.624737
3665.255085	6578.279768
3666.655552	6613.859128
3668.056019	6656.815778
3669.456485	6674.537409
3670.856952	6736.159060
3672.257419	6756.437199
3673.657886	6831.732018
3675.058353	6864.668313
3676.458820	6947.486962
3677.859286	6968.678066
3679.259753	7038.976094
3680.660220	7055.957372
3682.060687	7133.891111
3683.461154	7204.217029
3684.861621	7292.879611
3686.262087	7312.749613
3687.662554	7428.328687
3689.063021	7502.397687
3690.463488	7601.482666
3691.863955	7679.382594
3693.264421	7765.362955
3694.664888	7858.746324
3696.065355	7956.414489
3697.465822	8093.723492
3698.866289	8211.214124
3700.266756	8375.931244
3701.667222	8476.883936
3703.067689	8640.854070
3704.468156	8772.830630
3705.868623	8961.861078
3707.269090	9155.087223
3708.669557	9359.741050
3710.070023	9579.074191
3711.470490	9781.376175
3712.870957	10005.652618
3714.271424	10286.309346
3715.671891	10561.825502
3717.072357	10854.550236
3718.472824	11149.016330
3719.873291	11508.700192
3721.273758	11845.374677
3722.674225	12227.090925
3724.074692	12627.970465
3725.475158	13028.955423
3726.875625	13451.992929
3728.276092	13922.130265
3729.676559	14346.200098
3731.077026	14796.491639
3732.477492	15260.515663
3733.877959	15731.031423
3735.278426	16143.866653
3736.678893	16556.774021
3738.079360	16936.995567
3739.479827	17234.025602
3740.880293	17480.930607
3742.280760	17709.934091
3743.681227	17833.950870
3745.081694	17868.345839
3746.482161	17857.761936
3747.882628	17742.744560
3749.283094	17533.710786
3750.683561	17304.365366
3752.084028	16983.356215
3753.484495	16605.512438
3754.884962	16238.265914
3756.285428	15807.117622
3757.685895	15355.256654
3759.086362	14923.935245
3760.486829	14471.570327
3761.887296	14008.446536
3763.287763	13585.615067
3764.688229	13170.741743
3766.088696	12736.866943
3767.489163	12363.290860
3768.889630	11986.731231
3770.290097	11669.409273
3771.690564	11275.897496
3773.091030	11002.077998
3774.491497	10693.741963
3775.891964	10421.678455
3777.292431	10193.881356
3778.692898	9923.836790
3780.093364	9731.686725
3781.493831	9480.107534
3782.894298	9294.298153
